Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Dismissal_Type,Match_Date,Player_Role
59547,2,South Africa,India,Johannesburg,ODI,Williamson,Afridi,56,49,6,13,---,-1,5.912401873223555,76,Bowled,Unknown,Bowler
45738,1,Afghanistan,Bangladesh,Sydney,Test,Kohli,Bumrah,141,122,23,7,123.3332974019075,2,NA,59,LBW,2020-01-01,Unknown
19106,2,India,West Indies,Mumbai,Test,Smith,Southee,156,83,13,2,NA,4,NA,6,Run Out,,Bowler
88025,1,South Africa,Pakistan,Kolkata,Test,Warner,Malinga,99,7,3,1,123.3332974019075,3,NA,43,Stumped,2021-05-10,Batsman
77554,2,Bangladesh,South Africa,Johannesburg,Test,Williamson,Bumrah,171,143,7,1,123.3332974019075,0,-,86,Stumped,,Bowler
66255,1,New Zealand,Sri Lanka,London,Test,Faf,Rashid,98,47,13,4,---,0,NA,60,Caught,,Bowler
94843,2,Afghanistan,Afghanistan,Melbourne,Test,Williamson,Afridi,165,55,18,14,---,0,5.912401873223555,90,Hit Wicket,Unknown,Batsman
58011,2,West Indies,South Africa,London,ODI,Warner,Southee,9,108,14,10,123.3332974019075,-1,NA,82,Bowled,2020-01-01,Bowler
78657,2,New Zealand,Pakistan,Chennai,ODI,Warner,Starc,119,20,18,11,NA,2,5.912401873223555,56,Hit Wicket,Unknown,Unknown
51724,2,West Indies,Bangladesh,Mumbai,Test,Nabi,Shami,125,117,16,0,123.3332974019075,2,-,8,Hit Wicket,Unknown,Batsman
54871,1,New Zealand,New Zealand,Melbourne,ODI,Warner,Bumrah,55,100,0,14,---,1,5.912401873223555,36,Caught,2020-01-01,Unknown
18038,1,England,Australia,Sydney,ODI,Nabi,Rashid,105,43,0,12,---,-1,-,19,Caught,2021-05-10,Unknown
74759,2,England,Pakistan,Chennai,T20,Faf,Starc,160,78,15,14,---,5,-,94,Unknown,2020-01-01,All-Rounder
13593,2,India,England,Delhi,T20,Kohli,Malinga,71,69,18,3,NA,-1,-,27,Run Out,2020-01-01,Unknown
50559,2,Afghanistan,Australia,London,T20,Root,Starc,109,40,15,12,123.3332974019075,6,5.912401873223555,40,Not Out,,All-Rounder
61441,2,Bangladesh,New Zealand,Johannesburg,Test,Russell,Starc,33,34,20,8,---,3,-,21,Not Out,2021-05-10,Unknown
28876,2,Sri Lanka,Afghanistan,Chennai,T20,Babar,Woakes,119,55,14,0,123.3332974019075,5,5.912401873223555,58,LBW,2020-01-01,All-Rounder
90348,1,South Africa,India,Mumbai,ODI,Kohli,Starc,101,118,3,0,---,0,NA,71,Caught,,Bowler
90245,2,Pakistan,Afghanistan,Kolkata,T20,Faf,Starc,23,144,12,11,---,0,NA,39,Not Out,2021-05-10,Bowler
48448,1,England,Pakistan,Auckland,Test,Kohli,Starc,-5,25,11,4,---,1,5.912401873223555,10,Stumped,2021-05-10,Bowler
77632,2,England,Bangladesh,Sydney,Test,Kohli,Shami,36,62,18,13,123.3332974019075,4,NA,7,LBW,2021-05-10,Batsman
35593,2,West Indies,South Africa,Mumbai,ODI,Kohli,Woakes,40,33,21,0,123.3332974019075,6,5.912401873223555,40,Unknown,Unknown,Batsman
83035,2,India,England,Kolkata,ODI,Williamson,Starc,10,126,18,14,123.3332974019075,4,NA,54,Unknown,2021-05-10,All-Rounder
77104,1,Pakistan,Australia,London,T20,Nabi,Joseph,99,3,19,6,123.3332974019075,0,5.912401873223555,2,Bowled,,Bowler
27229,1,West Indies,New Zealand,Delhi,T20,Williamson,Woakes,69,9,21,11,NA,0,5.912401873223555,93,LBW,2020-01-01,Bowler
74790,1,West Indies,Pakistan,Unknown,T20,Russell,Afridi,178,107,18,2,---,0,5.912401873223555,65,Hit Wicket,Unknown,Bowler
73472,2,Afghanistan,Sri Lanka,Johannesburg,Test,Faf,Rabada,55,78,9,5,NA,2,-,94,Bowled,2021-05-10,All-Rounder
47044,2,West Indies,Bangladesh,Melbourne,T20,Nabi,Rashid,5,34,10,13,123.3332974019075,4,-,79,Caught,,Unknown
38964,2,England,West Indies,London,T20,Faf,Rashid,149,32,5,10,NA,1,NA,25,Not Out,Unknown,Batsman
93164,2,South Africa,Sri Lanka,Unknown,ODI,Faf,Afridi,27,24,1,11,NA,0,5.912401873223555,51,Hit Wicket,2020-01-01,Bowler
72947,1,Pakistan,West Indies,Melbourne,Test,Kohli,Southee,5,10,9,10,123.3332974019075,-1,NA,73,Caught,,Batsman
47505,1,Afghanistan,Pakistan,Mumbai,Test,Rohit,Afridi,172,33,15,10,---,4,-,68,LBW,2020-01-01,Bowler
10915,1,Pakistan,India,Unknown,ODI,Smith,Bumrah,125,144,19,6,NA,-1,NA,47,Bowled,Unknown,All-Rounder
99092,1,Pakistan,Sri Lanka,London,Test,Russell,Malinga,100,11,15,8,123.3332974019075,-1,-,47,Not Out,2020-01-01,Bowler
92394,1,New Zealand,Australia,Auckland,ODI,Russell,Malinga,16,96,5,12,NA,3,-,-10,Caught,,Unknown
34401,1,Bangladesh,Afghanistan,Delhi,ODI,Kohli,Woakes,-7,118,19,3,123.3332974019075,-1,-,99,LBW,2021-05-10,All-Rounder
89564,1,England,West Indies,Melbourne,ODI,Babar,Rabada,170,25,1,0,123.3332974019075,0,-,66,Bowled,Unknown,Bowler
15589,2,Australia,New Zealand,Johannesburg,T20,Root,Bumrah,149,12,4,13,---,-1,5.912401873223555,78,Run Out,2021-05-10,All-Rounder
31708,2,Bangladesh,West Indies,Chennai,T20,Kohli,Joseph,74,110,0,9,---,6,NA,0,Not Out,,All-Rounder
48667,1,West Indies,Bangladesh,Johannesburg,Test,Faf,Rabada,3,86,8,12,---,-1,NA,38,Not Out,Unknown,Batsman
51401,2,Sri Lanka,West Indies,Unknown,ODI,Williamson,Southee,103,102,16,7,NA,5,NA,16,Caught,2020-01-01,Batsman
91891,2,Pakistan,Sri Lanka,Delhi,T20,Kohli,Bumrah,104,78,6,9,NA,1,5.912401873223555,70,Stumped,,Batsman
83670,1,Sri Lanka,England,Chennai,Test,Kohli,Woakes,58,11,9,13,123.3332974019075,3,-,75,Stumped,2021-05-10,All-Rounder
72021,2,Australia,Afghanistan,London,Test,Faf,Southee,83,82,4,0,123.3332974019075,0,NA,45,Hit Wicket,2021-05-10,Batsman
41783,1,England,South Africa,London,ODI,Smith,Woakes,74,88,2,12,---,6,5.912401873223555,18,Caught,2020-01-01,All-Rounder
94324,2,Afghanistan,England,Johannesburg,ODI,Babar,Bumrah,13,113,11,12,NA,4,-,91,LBW,,Bowler
39829,1,Australia,England,Unknown,Test,Faf,Starc,76,66,2,8,123.3332974019075,2,-,65,LBW,2020-01-01,All-Rounder
72554,1,Bangladesh,Sri Lanka,Chennai,Test,Smith,Afridi,21,75,0,12,123.3332974019075,0,-,28,Not Out,Unknown,Batsman
56328,1,Australia,New Zealand,Mumbai,Test,Nabi,Starc,47,65,5,3,123.3332974019075,1,NA,50,Run Out,Unknown,Batsman
28770,1,Afghanistan,South Africa,Melbourne,T20,Smith,Rabada,173,147,20,11,123.3332974019075,0,-,33,Run Out,Unknown,All-Rounder
87768,2,Sri Lanka,South Africa,Sydney,T20,Babar,Malinga,9,39,9,14,---,6,NA,97,Stumped,2020-01-01,Batsman
15425,1,Australia,Bangladesh,Kolkata,Test,Williamson,Southee,119,33,16,8,NA,0,-,94,LBW,2020-01-01,Batsman
23824,1,Australia,India,Kolkata,Test,Kohli,Southee,62,149,23,4,NA,5,-,63,Stumped,,Unknown
11161,2,Afghanistan,Pakistan,Johannesburg,Test,Kohli,Starc,34,142,11,8,123.3332974019075,2,NA,98,Not Out,2021-05-10,All-Rounder
22912,2,England,South Africa,Chennai,T20,Warner,Joseph,4,96,5,12,123.3332974019075,1,NA,21,Hit Wicket,Unknown,Unknown
24058,2,England,West Indies,Delhi,ODI,Nabi,Woakes,119,97,23,4,---,1,-,1,Not Out,,Batsman
99101,2,New Zealand,India,Auckland,ODI,Russell,Malinga,164,90,16,12,123.3332974019075,6,NA,55,Stumped,,Batsman
94013,1,Afghanistan,West Indies,Sydney,Test,Russell,Rashid,74,76,3,12,NA,5,NA,37,LBW,2021-05-10,All-Rounder
97591,2,Pakistan,New Zealand,Johannesburg,T20,Faf,Starc,62,87,8,11,---,0,NA,55,Stumped,2020-01-01,Batsman
44929,2,West Indies,England,Unknown,T20,Nabi,Rashid,30,64,7,14,---,0,5.912401873223555,8,LBW,2021-05-10,All-Rounder
77825,1,Afghanistan,England,London,Test,Williamson,Bumrah,80,102,5,12,---,3,5.912401873223555,93,Not Out,Unknown,Batsman
23840,2,South Africa,Pakistan,Chennai,Test,Faf,Starc,155,137,4,4,NA,4,5.912401873223555,43,Caught,Unknown,Batsman
70333,1,Bangladesh,South Africa,London,Test,Smith,Joseph,41,45,1,4,123.3332974019075,2,5.912401873223555,25,Hit Wicket,Unknown,Bowler
76929,2,Afghanistan,West Indies,Unknown,T20,Williamson,Shami,110,26,16,2,---,-1,-,99,Bowled,,Batsman
49368,1,England,New Zealand,Unknown,ODI,Williamson,Starc,39,124,14,11,123.3332974019075,5,5.912401873223555,59,Unknown,2021-05-10,Batsman
26576,2,West Indies,South Africa,Sydney,T20,Faf,Joseph,9,41,7,13,123.3332974019075,-1,NA,4,Not Out,2020-01-01,Unknown
83797,1,Pakistan,New Zealand,Melbourne,T20,Smith,Rabada,75,1,2,3,---,3,5.912401873223555,-5,LBW,Unknown,All-Rounder
54325,2,England,New Zealand,Chennai,T20,Rohit,Rashid,6,18,19,0,---,-1,5.912401873223555,32,Caught,2020-01-01,Batsman
94837,2,West Indies,West Indies,Sydney,ODI,Kohli,Southee,51,113,7,6,---,1,-,-9,Unknown,Unknown,Batsman
53878,1,Pakistan,Afghanistan,Delhi,ODI,Warner,Rashid,39,138,2,7,123.3332974019075,0,NA,91,Not Out,,Bowler
94860,2,New Zealand,Sri Lanka,Johannesburg,ODI,Williamson,Rabada,55,141,18,14,NA,-1,5.912401873223555,46,Caught,,Bowler
36768,2,Sri Lanka,Sri Lanka,Delhi,Test,Babar,Afridi,52,56,22,3,---,0,NA,29,Hit Wicket,Unknown,Batsman
22872,1,India,Pakistan,Melbourne,ODI,Babar,Bumrah,68,32,4,10,NA,5,-,66,Hit Wicket,,Batsman
96140,2,India,South Africa,Unknown,Test,Root,Bumrah,102,43,10,13,NA,2,5.912401873223555,75,Not Out,2020-01-01,Bowler
42522,1,Australia,Sri Lanka,Kolkata,Test,Warner,Southee,126,17,5,11,123.3332974019075,4,NA,2,Caught,,Unknown
91716,2,Afghanistan,Bangladesh,Johannesburg,ODI,Root,Southee,150,28,23,10,123.3332974019075,3,NA,91,Not Out,2021-05-10,Batsman
95137,2,Australia,New Zealand,London,Test,Williamson,Joseph,162,112,11,11,123.3332974019075,0,NA,49,Not Out,Unknown,All-Rounder
70653,2,Pakistan,Bangladesh,Johannesburg,T20,Russell,Joseph,150,29,21,10,123.3332974019075,1,-,67,Run Out,2021-05-10,Batsman
14836,1,India,West Indies,Unknown,Test,Nabi,Starc,121,2,10,3,NA,1,NA,45,Stumped,2021-05-10,Batsman
38843,2,Afghanistan,India,Melbourne,T20,Babar,Afridi,112,31,0,14,NA,2,-,31,Hit Wicket,Unknown,Bowler
71734,2,Sri Lanka,Pakistan,London,Test,Nabi,Bumrah,126,142,8,8,---,6,5.912401873223555,43,Not Out,Unknown,Batsman
12313,2,New Zealand,West Indies,Chennai,Test,Warner,Southee,82,59,23,0,123.3332974019075,0,NA,3,Caught,,Unknown
70543,1,New Zealand,South Africa,Chennai,ODI,Babar,Southee,93,97,23,10,123.3332974019075,3,-,70,Not Out,,All-Rounder
95345,2,West Indies,Pakistan,Unknown,T20,Warner,Joseph,108,79,23,12,NA,3,5.912401873223555,35,Unknown,2021-05-10,All-Rounder
99943,1,Pakistan,West Indies,Delhi,T20,Nabi,Joseph,63,133,22,3,123.3332974019075,4,5.912401873223555,73,Not Out,2021-05-10,Bowler
65688,2,Bangladesh,Australia,Chennai,ODI,Warner,Bumrah,110,79,0,7,123.3332974019075,6,-,-8,Run Out,2021-05-10,Bowler
66277,1,Australia,Australia,Auckland,T20,Nabi,Afridi,140,101,6,3,---,3,-,95,Run Out,,Batsman
53365,1,Bangladesh,Bangladesh,Delhi,T20,Smith,Woakes,96,147,2,8,---,1,5.912401873223555,46,Not Out,2021-05-10,Batsman
77181,2,Afghanistan,Bangladesh,Chennai,T20,Kohli,Woakes,116,48,11,8,NA,1,-,16,Hit Wicket,2020-01-01,All-Rounder
32535,2,New Zealand,South Africa,Chennai,T20,Kohli,Rabada,-10,27,19,5,NA,2,5.912401873223555,58,Stumped,Unknown,All-Rounder
71460,1,Bangladesh,New Zealand,Melbourne,ODI,Faf,Rabada,101,102,5,2,123.3332974019075,1,NA,42,Caught,,Batsman
51167,1,England,South Africa,Melbourne,ODI,Warner,Joseph,133,133,20,1,---,-1,NA,16,Bowled,2020-01-01,All-Rounder
49008,1,Pakistan,Bangladesh,Melbourne,Test,Williamson,Starc,59,52,2,7,---,6,-,26,Not Out,Unknown,Bowler
72296,2,New Zealand,New Zealand,Johannesburg,ODI,Rohit,Joseph,136,113,5,14,123.3332974019075,-1,-,78,LBW,2020-01-01,All-Rounder
23042,2,India,New Zealand,Auckland,Test,Faf,Rashid,151,79,21,4,---,3,-,-5,Bowled,,Bowler
98678,1,India,Sri Lanka,Auckland,T20,Warner,Starc,102,32,9,10,---,2,-,55,Caught,,Batsman
43029,1,Bangladesh,Australia,Chennai,ODI,Smith,Rashid,70,11,9,12,NA,3,NA,90,Unknown,Unknown,All-Rounder
75475,1,New Zealand,West Indies,London,Test,Faf,Rabada,49,38,2,10,---,6,NA,29,Not Out,,Unknown
41254,1,Pakistan,England,Melbourne,Test,Williamson,Rashid,52,129,24,3,NA,3,5.912401873223555,68,LBW,,Bowler
66648,1,South Africa,West Indies,Sydney,T20,Rohit,Rashid,177,76,1,14,123.3332974019075,6,5.912401873223555,63,LBW,Unknown,Batsman
76147,2,Sri Lanka,Afghanistan,Melbourne,Test,Warner,Southee,38,18,7,14,NA,6,NA,75,Not Out,2021-05-10,Unknown
70874,1,Bangladesh,South Africa,Johannesburg,T20,Nabi,Rabada,64,97,14,10,---,5,-,63,LBW,2020-01-01,Unknown
68082,1,Afghanistan,India,Delhi,ODI,Nabi,Malinga,82,136,2,4,123.3332974019075,1,-,40,Run Out,,Bowler
71382,2,Sri Lanka,Afghanistan,Auckland,T20,Babar,Rabada,49,78,15,9,---,-1,NA,25,Run Out,,Batsman
75720,2,Sri Lanka,Pakistan,Kolkata,ODI,Faf,Starc,17,131,19,3,---,6,NA,19,Not Out,2020-01-01,All-Rounder
27052,2,Sri Lanka,New Zealand,Mumbai,ODI,Rohit,Shami,66,62,4,5,NA,6,-,75,Unknown,,All-Rounder
53732,2,Pakistan,England,Kolkata,Test,Williamson,Starc,121,80,20,14,123.3332974019075,2,5.912401873223555,-9,Bowled,2020-01-01,Bowler
82002,2,South Africa,New Zealand,Auckland,T20,Root,Shami,169,132,0,12,NA,-1,5.912401873223555,87,Stumped,2020-01-01,All-Rounder
38220,1,Afghanistan,India,Melbourne,T20,Babar,Woakes,69,96,12,9,NA,4,5.912401873223555,17,Stumped,,Unknown
64012,2,Sri Lanka,Afghanistan,Kolkata,Test,Williamson,Afridi,43,12,19,14,---,1,-,57,Run Out,,Batsman
68940,1,England,Afghanistan,Delhi,T20,Faf,Starc,151,140,1,7,NA,1,5.912401873223555,49,Bowled,2021-05-10,All-Rounder
97413,1,South Africa,West Indies,Chennai,T20,Babar,Bumrah,5,126,7,13,NA,0,-,40,LBW,Unknown,Batsman
26599,2,Sri Lanka,West Indies,Auckland,Test,Smith,Bumrah,73,108,5,3,123.3332974019075,4,5.912401873223555,10,Caught,2021-05-10,All-Rounder
25389,2,Australia,Pakistan,Sydney,ODI,Faf,Shami,91,56,23,8,---,4,NA,98,Caught,,Unknown
85006,2,Sri Lanka,Australia,Chennai,T20,Faf,Malinga,24,103,18,4,123.3332974019075,1,NA,70,Stumped,,Unknown
25642,2,New Zealand,Bangladesh,Delhi,ODI,Faf,Southee,25,23,7,3,NA,5,5.912401873223555,30,Unknown,2020-01-01,All-Rounder
72843,2,Bangladesh,Sri Lanka,Delhi,Test,Kohli,Southee,70,8,13,13,---,1,NA,73,Not Out,2020-01-01,All-Rounder
80173,1,Sri Lanka,India,Auckland,Test,Rohit,Shami,154,6,7,1,NA,-1,NA,49,Not Out,,Unknown
14963,1,Pakistan,New Zealand,Melbourne,ODI,Warner,Starc,76,100,24,6,NA,2,NA,43,LBW,,Unknown
31686,2,South Africa,Afghanistan,Unknown,T20,Warner,Bumrah,163,121,16,3,123.3332974019075,5,NA,33,Not Out,2020-01-01,All-Rounder
62374,1,Afghanistan,South Africa,Unknown,ODI,Warner,Southee,171,99,3,6,---,5,5.912401873223555,85,Unknown,2020-01-01,Bowler
31796,2,Afghanistan,Australia,Delhi,T20,Babar,Rabada,24,21,8,8,---,-1,5.912401873223555,93,Stumped,,Unknown
25257,1,New Zealand,South Africa,Sydney,ODI,Babar,Bumrah,172,130,0,13,NA,-1,5.912401873223555,32,Hit Wicket,2020-01-01,Bowler
68097,1,Australia,New Zealand,Mumbai,Test,Root,Afridi,123,71,13,11,123.3332974019075,0,5.912401873223555,62,Hit Wicket,2021-05-10,Bowler
91470,2,Afghanistan,Afghanistan,Auckland,T20,Russell,Shami,54,3,6,7,NA,-1,-,38,Bowled,2021-05-10,Unknown
19124,1,New Zealand,New Zealand,Johannesburg,T20,Russell,Rabada,116,129,3,8,123.3332974019075,2,5.912401873223555,-8,Stumped,,Batsman
78018,1,Afghanistan,Australia,Johannesburg,T20,Rohit,Starc,93,45,24,12,NA,5,-,86,Caught,Unknown,Batsman
19027,2,West Indies,India,Auckland,Test,Warner,Shami,-8,103,16,3,NA,5,-,99,Unknown,Unknown,Bowler
81373,2,Bangladesh,Pakistan,Auckland,Test,Kohli,Starc,34,5,7,10,---,2,NA,33,Bowled,Unknown,Bowler
92283,2,South Africa,Pakistan,London,T20,Root,Rashid,168,56,16,9,123.3332974019075,6,-,28,Bowled,2021-05-10,Bowler
13774,1,South Africa,West Indies,Sydney,Test,Smith,Shami,68,85,5,2,---,0,-,53,Unknown,,All-Rounder
35892,2,Afghanistan,India,Chennai,ODI,Rohit,Starc,87,130,17,10,---,-1,-,89,Caught,,Bowler
10626,2,Afghanistan,Afghanistan,Unknown,ODI,Nabi,Afridi,14,16,8,11,---,1,-,67,Not Out,2020-01-01,Bowler
54542,1,Australia,India,Unknown,Test,Kohli,Malinga,70,73,13,14,NA,1,5.912401873223555,60,Unknown,2021-05-10,Unknown
48605,1,Afghanistan,Bangladesh,Unknown,Test,Warner,Joseph,44,87,12,14,---,1,NA,33,Stumped,2020-01-01,Bowler
27560,2,England,South Africa,Kolkata,T20,Babar,Afridi,55,59,5,1,---,2,NA,31,Bowled,,Bowler
26840,2,West Indies,West Indies,Kolkata,Test,Root,Rabada,-5,103,17,12,NA,1,5.912401873223555,17,Not Out,2021-05-10,Unknown
67704,1,Sri Lanka,New Zealand,Kolkata,T20,Kohli,Shami,140,38,8,1,NA,6,NA,68,Stumped,2020-01-01,Unknown
53286,2,Bangladesh,Afghanistan,Sydney,ODI,Nabi,Shami,39,126,5,13,NA,2,NA,45,LBW,,Batsman
87950,1,West Indies,England,Auckland,T20,Faf,Bumrah,66,44,7,7,---,3,NA,39,Bowled,,Batsman
75920,1,England,India,Johannesburg,Test,Faf,Joseph,86,93,4,8,123.3332974019075,0,-,83,Caught,2021-05-10,Batsman
37668,1,South Africa,Afghanistan,Delhi,ODI,Williamson,Malinga,127,91,7,13,NA,3,NA,16,Hit Wicket,Unknown,All-Rounder
10254,1,Pakistan,New Zealand,London,T20,Williamson,Shami,24,131,8,5,123.3332974019075,6,5.912401873223555,-8,Caught,2021-05-10,Batsman
41242,1,Pakistan,England,Unknown,Test,Rohit,Shami,75,38,0,3,NA,4,NA,63,Stumped,,Batsman
18305,1,South Africa,Pakistan,Melbourne,Test,Faf,Bumrah,66,130,18,10,---,4,NA,91,Run Out,2021-05-10,Bowler
58345,2,South Africa,England,Kolkata,Test,Smith,Southee,59,124,23,4,---,-1,5.912401873223555,70,LBW,2020-01-01,All-Rounder
83651,2,Pakistan,Sri Lanka,Unknown,ODI,Rohit,Rashid,94,64,15,11,NA,1,NA,97,Run Out,2021-05-10,Bowler
98712,1,New Zealand,West Indies,Sydney,Test,Root,Joseph,129,96,24,4,NA,5,5.912401873223555,50,Stumped,Unknown,All-Rounder
82260,2,Sri Lanka,South Africa,London,ODI,Williamson,Afridi,76,15,3,4,NA,4,NA,75,Hit Wicket,Unknown,Bowler
25918,2,Bangladesh,New Zealand,Chennai,Test,Babar,Southee,166,45,19,0,NA,6,NA,6,Run Out,Unknown,Batsman
27646,1,England,South Africa,Kolkata,Test,Williamson,Bumrah,96,94,23,14,NA,2,5.912401873223555,46,Stumped,Unknown,Unknown
15793,1,Pakistan,England,London,ODI,Nabi,Starc,36,35,13,9,---,2,NA,82,Not Out,2021-05-10,Unknown
47408,1,India,England,Auckland,ODI,Root,Starc,82,47,0,3,---,2,-,34,LBW,,All-Rounder
79497,1,India,Pakistan,Chennai,ODI,Kohli,Rashid,84,137,2,12,NA,0,-,25,Unknown,2021-05-10,Batsman
84930,1,South Africa,South Africa,Delhi,T20,Faf,Woakes,-9,21,23,1,NA,-1,NA,19,Stumped,2021-05-10,Bowler
39134,1,India,Sri Lanka,Sydney,Test,Russell,Bumrah,135,27,24,13,NA,0,5.912401873223555,85,Stumped,,Bowler
94382,2,West Indies,West Indies,Sydney,ODI,Kohli,Afridi,13,31,6,5,---,1,-,13,Hit Wicket,2020-01-01,Batsman
82058,1,England,South Africa,Sydney,T20,Williamson,Joseph,3,109,13,13,NA,4,NA,-9,Stumped,2021-05-10,All-Rounder
55367,2,Afghanistan,Australia,Delhi,T20,Williamson,Joseph,27,12,0,10,---,3,-,91,LBW,Unknown,Unknown
99542,1,West Indies,West Indies,Johannesburg,ODI,Kohli,Rabada,30,64,23,8,---,5,-,37,Run Out,2021-05-10,Bowler
33596,2,South Africa,South Africa,Chennai,Test,Rohit,Southee,23,149,10,0,123.3332974019075,0,-,-4,Unknown,2021-05-10,Batsman
51504,2,Australia,New Zealand,Auckland,ODI,Nabi,Rashid,57,149,2,1,NA,0,NA,65,Hit Wicket,2020-01-01,Batsman
97007,2,West Indies,West Indies,Chennai,ODI,Rohit,Afridi,61,70,19,2,NA,1,NA,52,Stumped,Unknown,Bowler
79252,2,Sri Lanka,Pakistan,Kolkata,Test,Nabi,Malinga,155,54,11,9,NA,3,-,73,Run Out,2021-05-10,Batsman
68661,2,New Zealand,England,Unknown,T20,Root,Bumrah,80,131,8,8,---,3,NA,43,Caught,,Unknown
28052,2,India,Pakistan,Sydney,T20,Rohit,Bumrah,19,77,23,12,NA,0,-,57,Not Out,Unknown,Unknown
34631,1,England,Bangladesh,London,Test,Babar,Malinga,56,42,13,10,---,2,NA,94,Unknown,2020-01-01,Bowler
80480,1,South Africa,Sri Lanka,Auckland,Test,Russell,Afridi,28,120,8,4,123.3332974019075,2,5.912401873223555,94,Caught,,Batsman
24936,1,South Africa,Sri Lanka,Auckland,Test,Rohit,Woakes,146,80,19,4,NA,1,5.912401873223555,95,Caught,Unknown,Batsman
36520,2,South Africa,India,Sydney,T20,Russell,Rashid,31,64,7,5,NA,6,NA,42,LBW,2021-05-10,Unknown
61650,1,England,Australia,Unknown,Test,Root,Southee,166,112,19,11,---,4,5.912401873223555,55,Not Out,2020-01-01,Batsman
54323,1,Pakistan,England,Auckland,ODI,Williamson,Starc,77,129,16,4,NA,-1,NA,27,Hit Wicket,,Batsman
29931,1,New Zealand,India,Unknown,ODI,Faf,Joseph,81,130,3,0,---,6,NA,19,Stumped,2021-05-10,Unknown
39575,2,England,West Indies,Kolkata,Test,Root,Southee,84,76,10,8,---,4,NA,-7,Stumped,Unknown,Bowler
13902,2,Bangladesh,West Indies,Delhi,ODI,Faf,Bumrah,8,48,0,10,123.3332974019075,1,-,9,Stumped,Unknown,All-Rounder
85362,1,England,South Africa,Delhi,Test,Smith,Shami,146,121,13,3,123.3332974019075,6,NA,78,Bowled,2020-01-01,Bowler
23288,2,Pakistan,Pakistan,Mumbai,T20,Nabi,Afridi,22,59,12,9,NA,1,-,47,Unknown,2020-01-01,Unknown
29304,2,New Zealand,England,Sydney,T20,Root,Shami,28,127,5,4,---,2,NA,26,Caught,Unknown,Bowler
79225,2,Sri Lanka,West Indies,Johannesburg,ODI,Root,Shami,154,101,1,12,---,6,-,83,LBW,,Batsman
17545,1,England,Australia,Mumbai,T20,Warner,Rabada,130,47,8,14,---,5,NA,88,Run Out,,Unknown
56897,1,West Indies,Bangladesh,Chennai,Test,Kohli,Rabada,134,26,7,6,---,3,5.912401873223555,63,Not Out,,Unknown
37548,2,South Africa,Sri Lanka,Unknown,ODI,Russell,Rashid,125,76,14,3,---,1,5.912401873223555,2,Hit Wicket,2020-01-01,All-Rounder
59090,1,South Africa,Australia,London,Test,Warner,Joseph,34,4,21,2,123.3332974019075,-1,-,-7,Not Out,,Unknown
96315,2,West Indies,England,Sydney,Test,Russell,Rabada,24,51,13,14,---,4,NA,11,Stumped,2021-05-10,Batsman
42984,2,England,Australia,Delhi,Test,Babar,Shami,134,24,24,10,123.3332974019075,6,5.912401873223555,96,Run Out,,Bowler
12817,1,Australia,England,Kolkata,T20,Russell,Bumrah,8,90,3,11,NA,4,NA,64,Stumped,2020-01-01,Bowler
75643,2,England,Pakistan,Auckland,Test,Babar,Rabada,39,61,13,14,NA,-1,-,26,Caught,,Bowler
53368,2,South Africa,South Africa,Auckland,T20,Williamson,Afridi,66,143,23,8,123.3332974019075,6,5.912401873223555,3,Caught,,All-Rounder
32881,2,Sri Lanka,Australia,Johannesburg,Test,Root,Malinga,139,70,2,5,---,3,-,95,Bowled,2021-05-10,Unknown
35742,1,Sri Lanka,Sri Lanka,Delhi,Test,Nabi,Afridi,73,66,24,5,---,3,-,-1,Bowled,,Unknown
47606,2,England,Pakistan,Kolkata,T20,Faf,Malinga,153,142,11,2,NA,6,-,13,Unknown,2021-05-10,Batsman
32438,1,Afghanistan,India,Melbourne,ODI,Faf,Shami,20,60,20,7,NA,2,-,20,Stumped,Unknown,Unknown
27831,2,West Indies,Pakistan,Melbourne,ODI,Faf,Rabada,7,109,5,5,NA,4,-,18,Run Out,Unknown,Unknown
52187,1,Bangladesh,West Indies,Sydney,T20,Kohli,Rabada,137,43,21,10,---,4,-,46,Bowled,Unknown,All-Rounder
63747,2,South Africa,South Africa,Mumbai,ODI,Smith,Rabada,179,126,16,5,NA,0,5.912401873223555,72,LBW,,Batsman
67651,2,Australia,Australia,Mumbai,T20,Kohli,Southee,23,19,20,13,123.3332974019075,0,-,91,Caught,2021-05-10,Bowler
22119,1,Afghanistan,New Zealand,Sydney,Test,Warner,Rashid,11,116,10,4,---,2,NA,48,Unknown,Unknown,Batsman
28053,2,Afghanistan,Sri Lanka,Kolkata,Test,Smith,Shami,111,65,14,0,123.3332974019075,3,NA,-9,Unknown,Unknown,Bowler
13769,2,Pakistan,Australia,Kolkata,T20,Russell,Afridi,167,65,13,8,NA,-1,-,14,Run Out,2020-01-01,Batsman
82921,2,Bangladesh,Afghanistan,Unknown,ODI,Babar,Southee,61,137,24,3,NA,2,5.912401873223555,11,Stumped,2021-05-10,Batsman
69010,1,Bangladesh,Australia,London,ODI,Williamson,Starc,139,49,13,10,---,1,5.912401873223555,-10,Stumped,2021-05-10,All-Rounder
