Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Total_Boundaries,Strike_Rate_Calc,Wickets_Taken,Overs_Numeric,Economy_Rate,Dismissal_Type,Player_Role,Match_Date_Clean,Match_Month,Match_Year
58953,1,Bangladesh,Australia,Johannesburg,Test,Russell,Rashid,94,55,8,0,32,170.91,3,,,LBW,Batsman,2020-01-01,2020-01,2020
57948,2,Australia,South Africa,London,Test,Babar,Rabada,2,21,18,2,84,9.52,3,5.912401873,-1.69,Hit Wicket,Batsman,2021-05-10,2021-05,2021
48657,1,New Zealand,England,Sydney,T20,Nabi,Bumrah,126,23,9,0,36,547.83,6,,,LBW,,2021-05-10,2021-05,2021
69072,1,India,Pakistan,London,ODI,Williamson,Starc,78,10,13,6,88,780,5,5.912401873,3.55,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
96259,2,Sri Lanka,England,Chennai,T20,Root,Shami,-8,71,9,2,48,-11.27,6,5.912401873,-1.52,Hit Wicket,All-Rounder,,,
74613,2,New Zealand,England,Mumbai,Test,Williamson,Southee,48,37,10,13,118,129.73,0,,,LBW,Batsman,2021-05-10,2021-05,2021
96489,2,Bangladesh,England,Kolkata,ODI,Faf,Bumrah,-7,89,17,7,110,-7.87,5,,,LBW,Bowler,,,
98243,1,Sri Lanka,Afghanistan,Delhi,T20,Rohit,Woakes,162,8,0,11,66,2025,2,,,Caught,,2021-05-10,2021-05,2021
44995,2,Australia,Bangladesh,Chennai,T20,Rohit,Bumrah,103,44,1,1,10,234.09,4,,,Unknown,Bowler,2021-05-10,2021-05,2021
58910,2,Australia,India,London,T20,Nabi,Starc,61,88,17,6,104,69.32,-1,,,Caught,,2020-01-01,2020-01,2020
69461,1,Australia,Australia,Delhi,Test,Williamson,Woakes,155,127,5,0,20,122.05,6,,,Run Out,Batsman,,,
76087,1,New Zealand,Australia,Auckland,T20,Williamson,Rabada,37,133,16,12,136,27.82,-1,5.912401873,8.12,Unknown,,,,
25368,2,Afghanistan,West Indies,,T20,Smith,Bumrah,129,20,23,13,170,645,2,,,Bowled,Batsman,,,
95617,2,Bangladesh,Sri Lanka,Mumbai,ODI,Smith,Bumrah,34,59,20,3,98,57.63,3,,,Caught,Bowler,2021-05-10,2021-05,2021
52437,1,India,Afghanistan,Melbourne,Test,Rohit,Rabada,65,58,13,9,106,112.07,-1,,,Stumped,Bowler,,,
47008,1,Australia,Sri Lanka,Johannesburg,Test,Nabi,Joseph,117,148,0,10,60,79.05,3,,,Caught,,2020-01-01,2020-01,2020
60838,2,South Africa,Bangladesh,Auckland,ODI,Nabi,Rabada,138,90,11,7,86,153.33,2,,,Stumped,Batsman,2020-01-01,2020-01,2020
38751,2,West Indies,Australia,Auckland,T20,Faf,Shami,90,10,22,7,130,900,-1,5.912401873,11.33,LBW,Bowler,2020-01-01,2020-01,2020
68930,2,Bangladesh,Afghanistan,Kolkata,T20,Faf,Shami,106,147,7,14,112,72.11,3,5.912401873,12.01,Unknown,Batsman,,,
12645,1,India,India,Auckland,ODI,Warner,Shami,179,144,11,2,56,124.31,1,,,Bowled,,,,
36255,2,Bangladesh,New Zealand,Johannesburg,ODI,Faf,Afridi,47,97,16,1,70,48.45,-1,5.912401873,5.41,Unknown,Bowler,,,
79804,1,Sri Lanka,England,Auckland,Test,Russell,Bumrah,175,50,1,7,46,350,4,,,Hit Wicket,,,,
71628,1,West Indies,Australia,Mumbai,ODI,Babar,Afridi,86,54,24,10,156,159.26,0,,,Hit Wicket,All-Rounder,,,
45595,1,Pakistan,England,Auckland,T20,Russell,Malinga,147,143,17,2,80,102.8,5,,,Hit Wicket,Bowler,2021-05-10,2021-05,2021
50136,2,Afghanistan,Pakistan,,T20,Rohit,Joseph,116,97,12,7,90,119.59,4,,,Hit Wicket,,2021-05-10,2021-05,2021
79507,2,New Zealand,South Africa,Johannesburg,T20,Warner,Southee,115,53,22,7,130,216.98,1,5.912401873,8.96,Unknown,,,,
47477,1,Pakistan,Afghanistan,Auckland,Test,Faf,Shami,136,106,3,14,96,128.3,4,,,Bowled,All-Rounder,2020-01-01,2020-01,2020
95881,1,Pakistan,Afghanistan,Chennai,T20,Babar,Afridi,31,6,23,4,116,516.67,2,5.912401873,0.68,LBW,All-Rounder,,,
21465,1,West Indies,Pakistan,Auckland,ODI,Rohit,Woakes,40,126,24,10,156,31.75,6,,,Run Out,Batsman,2020-01-01,2020-01,2020
16306,1,India,Bangladesh,Chennai,Test,Nabi,Starc,100,12,23,13,170,833.33,3,,,Run Out,,2020-01-01,2020-01,2020
29730,2,Afghanistan,New Zealand,Mumbai,Test,Kohli,Southee,48,95,3,14,96,50.53,-1,5.912401873,11.67,Stumped,All-Rounder,2020-01-01,2020-01,2020
12330,1,Sri Lanka,Sri Lanka,Johannesburg,Test,Smith,Shami,140,120,1,8,52,116.67,0,,,Bowled,Batsman,,,
59704,2,Bangladesh,Pakistan,Kolkata,T20,Nabi,Woakes,33,82,1,6,40,40.24,-1,5.912401873,0.68,Unknown,,,,
48939,2,New Zealand,Sri Lanka,London,ODI,Russell,Malinga,94,43,0,13,78,218.6,1,5.912401873,12.01,Hit Wicket,Bowler,,,
43342,1,India,South Africa,Chennai,Test,Williamson,Shami,90,39,4,9,70,230.77,5,5.912401873,4.23,Caught,Batsman,,,
32338,1,New Zealand,Australia,Johannesburg,Test,Warner,Afridi,120,27,5,6,56,444.44,3,,,Run Out,Bowler,,,
73976,1,Pakistan,West Indies,,Test,Williamson,Rabada,64,80,22,9,142,80,4,5.912401873,1.52,Caught,,,,
93372,1,Bangladesh,Australia,Melbourne,ODI,Babar,Southee,170,39,12,4,72,435.9,3,,,Unknown,Batsman,,,
88540,1,Sri Lanka,Australia,Chennai,ODI,Kohli,Malinga,36,93,21,3,102,38.71,5,,,Run Out,Bowler,,,
18639,1,Bangladesh,England,Auckland,T20,Root,Shami,160,58,11,13,122,275.86,0,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
46174,2,India,Pakistan,Sydney,ODI,Babar,Southee,81,49,2,3,26,165.31,3,,,Unknown,Bowler,2020-01-01,2020-01,2020
92376,2,Afghanistan,Sri Lanka,Sydney,T20,Warner,Rashid,75,10,3,5,42,750,5,,,Bowled,Bowler,,,
13366,1,West Indies,South Africa,Johannesburg,ODI,Babar,Rashid,4,108,15,2,72,3.7,0,,,Not Out,Batsman,2020-01-01,2020-01,2020
21385,2,Afghanistan,Sri Lanka,Melbourne,T20,Warner,Joseph,51,142,7,1,34,35.92,1,5.912401873,-1.35,Not Out,Batsman,2021-05-10,2021-05,2021
38476,2,Afghanistan,India,Johannesburg,T20,Babar,Malinga,108,99,11,13,122,109.09,6,,,Caught,,2021-05-10,2021-05,2021
61665,1,England,Pakistan,Mumbai,T20,Warner,Shami,23,137,4,0,16,16.79,5,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
19922,1,Australia,Australia,Delhi,Test,Faf,Joseph,149,147,22,8,136,101.36,6,5.912401873,0.85,Caught,All-Rounder,2020-01-01,2020-01,2020
85611,1,West Indies,New Zealand,Melbourne,T20,Nabi,Southee,-8,98,6,6,60,-8.16,0,,,Hit Wicket,,,,
52792,1,India,Australia,Kolkata,Test,Kohli,Joseph,55,58,13,2,64,94.83,4,,,Hit Wicket,Batsman,,,
33086,1,New Zealand,Pakistan,,ODI,Root,Rabada,117,50,18,3,90,234,2,,,Bowled,All-Rounder,2021-05-10,2021-05,2021
39334,1,South Africa,South Africa,,Test,Nabi,Malinga,141,11,22,2,100,1281.82,2,,,Not Out,Bowler,,,
90249,2,Pakistan,Bangladesh,Kolkata,T20,Nabi,Starc,147,45,24,3,114,326.67,3,5.912401873,2.2,Hit Wicket,Batsman,,,
93020,2,Afghanistan,South Africa,,Test,Smith,Southee,32,134,4,4,40,23.88,0,5.912401873,15.56,Stumped,All-Rounder,,,
29214,1,India,Australia,,T20,Warner,Afridi,54,63,20,4,104,85.71,6,,,Bowled,,,,
97963,1,Australia,Afghanistan,Chennai,Test,Kohli,Afridi,72,17,10,4,64,423.53,6,,,Bowled,Bowler,,,
44316,1,Pakistan,Bangladesh,Sydney,ODI,Williamson,Southee,17,108,3,1,18,15.74,0,5.912401873,3.89,LBW,All-Rounder,,,
32657,1,New Zealand,Bangladesh,Melbourne,Test,Kohli,Bumrah,169,138,8,5,62,122.46,-1,5.912401873,8.8,Hit Wicket,All-Rounder,2020-01-01,2020-01,2020
54092,1,New Zealand,Afghanistan,Delhi,T20,Faf,Shami,5,97,7,11,94,5.15,0,5.912401873,7.95,Bowled,Batsman,2021-05-10,2021-05,2021
99920,1,South Africa,India,Johannesburg,Test,Rohit,Rashid,138,75,10,3,58,184,-1,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
16568,2,Bangladesh,West Indies,Melbourne,T20,Williamson,Rashid,39,75,24,9,150,52,4,5.912401873,15.22,Run Out,Bowler,,,
90469,1,England,Bangladesh,Kolkata,T20,Rohit,Afridi,158,14,23,12,164,1128.57,4,,,Run Out,,2021-05-10,2021-05,2021
72979,1,West Indies,India,Auckland,ODI,Smith,Rabada,112,18,15,9,114,622.22,1,5.912401873,-1.35,Caught,All-Rounder,2021-05-10,2021-05,2021
47812,2,Afghanistan,West Indies,Sydney,T20,Nabi,Rabada,21,137,23,2,104,15.33,4,5.912401873,13.53,Hit Wicket,,2020-01-01,2020-01,2020
53629,1,Pakistan,West Indies,Johannesburg,T20,Babar,Rabada,54,149,23,12,164,36.24,-1,,,Unknown,Batsman,,,
55712,2,India,Bangladesh,Sydney,ODI,Babar,Southee,111,20,10,13,118,555,6,5.912401873,6.6,Hit Wicket,Batsman,2021-05-10,2021-05,2021
82845,2,New Zealand,Afghanistan,Auckland,T20,Faf,Shami,55,147,11,3,62,37.41,3,5.912401873,5.58,Bowled,,2020-01-01,2020-01,2020
43511,1,Australia,Sri Lanka,Melbourne,Test,Williamson,Joseph,102,0,13,2,64,,6,,,Unknown,Batsman,,,
99574,1,Pakistan,New Zealand,,ODI,Williamson,Starc,49,120,23,10,152,40.83,2,,,Stumped,Bowler,2020-01-01,2020-01,2020
97080,2,England,South Africa,Kolkata,ODI,Kohli,Joseph,148,120,16,4,88,123.33,3,,,Not Out,,2021-05-10,2021-05,2021
10829,1,England,New Zealand,,T20,Faf,Malinga,135,35,9,9,90,385.71,-1,,,Caught,Bowler,2020-01-01,2020-01,2020
55875,1,Australia,India,Auckland,T20,Kohli,Bumrah,99,106,4,3,34,93.4,5,5.912401873,15.05,LBW,,,,
67383,1,Bangladesh,India,Delhi,ODI,Faf,Southee,96,32,7,12,100,300,-1,,,Unknown,All-Rounder,2020-01-01,2020-01,2020
42802,1,Australia,West Indies,Melbourne,Test,Warner,Rabada,134,89,8,6,68,150.56,-1,5.912401873,2.2,Bowled,,,,
42217,1,India,New Zealand,Melbourne,T20,Root,Joseph,101,118,17,2,80,85.59,5,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
46538,1,South Africa,England,Kolkata,Test,Rohit,Woakes,-3,141,24,10,156,-2.13,4,,,Unknown,,,,
95984,2,India,West Indies,Mumbai,T20,Root,Shami,-1,107,19,2,88,-0.93,4,5.912401873,12.18,Caught,Batsman,,,
32192,1,New Zealand,England,Kolkata,T20,Williamson,Afridi,177,10,7,10,88,1770,5,5.912401873,4.74,Not Out,Batsman,2020-01-01,2020-01,2020
21002,2,South Africa,West Indies,London,ODI,Smith,Afridi,44,92,6,5,54,47.83,5,,,Caught,,,,
75785,2,India,South Africa,Chennai,ODI,Nabi,Shami,86,117,15,9,114,73.5,3,,,Bowled,All-Rounder,,,
65887,1,Sri Lanka,India,Kolkata,Test,Faf,Shami,49,92,8,7,74,53.26,5,,,Bowled,,2021-05-10,2021-05,2021
17557,1,England,South Africa,Melbourne,ODI,Nabi,Malinga,69,125,6,14,108,55.2,6,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
10865,2,Australia,Afghanistan,Auckland,Test,Rohit,Joseph,141,114,13,11,118,123.68,5,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
18572,1,Afghanistan,Australia,,Test,Rohit,Bumrah,101,115,24,9,150,87.83,5,,,Unknown,,,,
13880,2,West Indies,Australia,Delhi,ODI,Kohli,Rabada,-6,64,4,4,40,-9.38,0,,,Hit Wicket,All-Rounder,,,
13743,2,England,India,London,Test,Nabi,Rabada,65,83,18,1,78,78.31,1,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
97060,1,Bangladesh,Afghanistan,London,ODI,Rohit,Southee,153,93,1,4,28,164.52,3,5.912401873,6.93,LBW,Batsman,,,
72300,1,Pakistan,Pakistan,Delhi,Test,Williamson,Rabada,152,60,18,0,72,253.33,-1,,,Bowled,Bowler,2021-05-10,2021-05,2021
40538,1,New Zealand,Pakistan,Delhi,Test,Babar,Bumrah,72,94,1,8,52,76.6,0,5.912401873,11.67,Unknown,All-Rounder,2021-05-10,2021-05,2021
31495,2,Bangladesh,South Africa,Sydney,T20,Root,Rabada,13,105,23,12,164,12.38,3,5.912401873,11.5,Bowled,,2020-01-01,2020-01,2020
91882,2,Pakistan,Pakistan,Kolkata,ODI,Williamson,Woakes,123,118,9,1,42,104.24,3,5.912401873,5.24,Run Out,All-Rounder,2021-05-10,2021-05,2021
32939,2,England,Australia,Melbourne,ODI,Warner,Bumrah,64,29,17,12,140,220.69,3,5.912401873,16.74,Bowled,All-Rounder,2020-01-01,2020-01,2020
90350,2,West Indies,South Africa,Johannesburg,ODI,Russell,Rashid,114,111,23,2,104,102.7,-1,5.912401873,16.24,Hit Wicket,All-Rounder,,,
31105,2,Afghanistan,Bangladesh,Mumbai,ODI,Nabi,Rabada,169,141,12,9,102,119.86,5,5.912401873,-1.69,Run Out,All-Rounder,2021-05-10,2021-05,2021
51210,2,Sri Lanka,New Zealand,Kolkata,T20,Rohit,Starc,131,34,4,8,64,385.29,0,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
41052,2,West Indies,South Africa,,T20,Kohli,Woakes,29,52,0,11,66,55.77,6,,,Run Out,Bowler,,,
90234,2,England,Sri Lanka,Chennai,T20,Warner,Malinga,95,55,14,14,140,172.73,3,5.912401873,16.58,Run Out,,2021-05-10,2021-05,2021
69205,1,India,India,Melbourne,T20,Smith,Malinga,67,28,20,5,110,239.29,6,,,Bowled,All-Rounder,,,
12970,2,England,New Zealand,Kolkata,ODI,Warner,Starc,97,64,6,13,102,151.56,2,5.912401873,14.21,Stumped,Bowler,2021-05-10,2021-05,2021
79300,2,Sri Lanka,Australia,Chennai,Test,Williamson,Woakes,112,116,7,6,64,96.55,6,,,Unknown,All-Rounder,,,
11490,1,India,South Africa,Auckland,ODI,Faf,Starc,151,98,15,0,60,154.08,1,,,Unknown,Bowler,2021-05-10,2021-05,2021
16605,2,South Africa,Afghanistan,Melbourne,ODI,Smith,Malinga,118,20,6,3,42,590,3,5.912401873,8.12,Unknown,Bowler,,,
34633,1,South Africa,Pakistan,,T20,Smith,Starc,12,80,17,6,104,15,-1,,,Not Out,Batsman,2020-01-01,2020-01,2020
17478,2,England,Sri Lanka,,T20,Kohli,Rashid,-10,13,13,12,124,-76.92,6,,,Not Out,Bowler,,,
94268,2,Bangladesh,West Indies,Auckland,ODI,Babar,Starc,33,9,16,4,88,366.67,0,5.912401873,16.41,Not Out,All-Rounder,,,
45995,1,India,West Indies,Auckland,ODI,Nabi,Rabada,98,73,22,2,100,134.25,1,5.912401873,7.44,Stumped,Bowler,,,
63403,2,West Indies,Afghanistan,Mumbai,Test,Babar,Starc,164,0,24,0,96,,2,5.912401873,9.98,Bowled,Bowler,2021-05-10,2021-05,2021
58024,1,Sri Lanka,India,Delhi,T20,Nabi,Afridi,17,11,22,8,136,154.55,5,,,Run Out,,,,
98345,1,India,Sri Lanka,Sydney,Test,Kohli,Woakes,116,142,23,5,122,81.69,-1,5.912401873,1.69,Run Out,All-Rounder,2020-01-01,2020-01,2020
78346,1,Australia,Sri Lanka,Johannesburg,ODI,Williamson,Bumrah,111,96,20,4,104,115.62,2,,,Not Out,Batsman,2020-01-01,2020-01,2020
58445,1,Australia,South Africa,London,T20,Russell,Southee,76,69,21,12,156,110.14,5,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
99283,2,India,Bangladesh,London,ODI,Rohit,Rabada,88,29,3,2,24,303.45,4,,,Stumped,All-Rounder,,,
26276,2,India,Afghanistan,Johannesburg,T20,Russell,Bumrah,17,117,22,9,142,14.53,1,,,Caught,,2021-05-10,2021-05,2021
53984,2,Afghanistan,Pakistan,Auckland,Test,Nabi,Rashid,137,27,6,12,96,507.41,-1,,,Not Out,All-Rounder,,,
32245,2,Australia,India,Melbourne,Test,Kohli,Woakes,169,105,23,2,104,160.95,3,5.912401873,2.37,Hit Wicket,Bowler,,,
68273,2,New Zealand,Pakistan,Johannesburg,T20,Nabi,Joseph,165,30,16,12,136,550,3,,,LBW,Batsman,2021-05-10,2021-05,2021
13403,1,South Africa,Australia,Sydney,Test,Kohli,Southee,6,16,21,1,90,37.5,0,5.912401873,-0.34,Run Out,All-Rounder,,,
11752,1,South Africa,England,Sydney,Test,Nabi,Starc,122,49,10,6,76,248.98,5,5.912401873,16.58,Bowled,Batsman,2020-01-01,2020-01,2020
54308,1,Australia,Pakistan,Kolkata,ODI,Babar,Southee,177,86,4,13,94,205.81,2,,,Hit Wicket,All-Rounder,,,
38707,1,Sri Lanka,Sri Lanka,Johannesburg,T20,Russell,Bumrah,174,91,22,3,106,191.21,0,,,Stumped,Bowler,,,
29013,1,England,West Indies,Mumbai,ODI,Warner,Afridi,137,100,24,3,114,137,-1,,,Caught,Bowler,2020-01-01,2020-01,2020
18659,1,West Indies,Pakistan,,Test,Williamson,Bumrah,151,13,8,7,74,1161.54,-1,,,LBW,Bowler,2020-01-01,2020-01,2020
63940,2,Bangladesh,Australia,Kolkata,ODI,Russell,Woakes,39,88,15,12,132,44.32,4,5.912401873,6.6,Hit Wicket,,,,
73635,2,West Indies,Afghanistan,Delhi,Test,Babar,Shami,118,2,18,9,126,5900,5,,,Bowled,Bowler,,,
64494,2,West Indies,Afghanistan,Chennai,Test,Nabi,Rashid,119,94,7,13,106,126.6,4,5.912401873,7.95,Caught,Batsman,,,
93411,2,Afghanistan,Pakistan,Mumbai,ODI,Faf,Shami,135,67,3,2,24,201.49,6,,,Hit Wicket,Bowler,2021-05-10,2021-05,2021
21890,2,New Zealand,Bangladesh,Sydney,ODI,Williamson,Rabada,2,118,4,8,64,1.69,4,,,Unknown,Batsman,,,
75662,1,South Africa,Australia,Melbourne,T20,Warner,Malinga,139,59,18,6,108,235.59,2,,,Run Out,Bowler,2020-01-01,2020-01,2020
63240,2,Australia,Bangladesh,Melbourne,T20,Smith,Joseph,124,67,8,14,116,185.07,-1,5.912401873,9.81,Not Out,All-Rounder,2020-01-01,2020-01,2020
15725,1,Sri Lanka,South Africa,Kolkata,ODI,Williamson,Rabada,149,98,4,7,58,152.04,2,,,Bowled,,2020-01-01,2020-01,2020
80914,2,South Africa,Australia,Delhi,Test,Kohli,Starc,32,122,13,4,76,26.23,3,5.912401873,0.51,Stumped,,,,
29155,2,Afghanistan,Bangladesh,Johannesburg,Test,Warner,Starc,172,73,15,0,60,235.62,-1,5.912401873,1.18,Bowled,Bowler,,,
88343,1,Bangladesh,Australia,Chennai,T20,Faf,Starc,154,77,13,11,118,200,1,5.912401873,3.89,Unknown,Bowler,2020-01-01,2020-01,2020
18148,2,South Africa,Pakistan,Johannesburg,ODI,Smith,Starc,38,33,22,13,166,115.15,2,,,Bowled,All-Rounder,,,
19007,1,India,Australia,London,T20,Rohit,Joseph,57,118,0,12,72,48.31,2,,,Caught,Bowler,,,
88230,2,England,New Zealand,Delhi,T20,Babar,Woakes,36,1,18,9,126,3600,-1,5.912401873,15.9,Unknown,Batsman,2021-05-10,2021-05,2021
50565,1,Afghanistan,England,Delhi,ODI,Smith,Southee,148,78,17,12,140,189.74,2,5.912401873,11.67,Not Out,All-Rounder,,,
26385,2,India,Sri Lanka,Sydney,Test,Rohit,Shami,110,33,9,5,66,333.33,0,,,Caught,Bowler,2020-01-01,2020-01,2020
95577,1,Afghanistan,New Zealand,,T20,Rohit,Southee,61,131,9,11,102,46.56,1,,,Unknown,Batsman,2020-01-01,2020-01,2020
21001,1,South Africa,India,Mumbai,ODI,Rohit,Southee,-7,105,12,7,90,-6.67,0,,,Run Out,,2021-05-10,2021-05,2021
45933,1,New Zealand,West Indies,Auckland,ODI,Babar,Woakes,147,139,13,13,130,105.76,1,,,Not Out,All-Rounder,,,
69442,2,Sri Lanka,Sri Lanka,Mumbai,ODI,Smith,Woakes,97,140,23,9,146,69.29,3,,,Stumped,Batsman,,,
13243,2,South Africa,India,Auckland,Test,Faf,Afridi,43,72,23,4,116,59.72,5,5.912401873,9.3,Hit Wicket,,,,
99239,1,South Africa,Pakistan,Sydney,ODI,Nabi,Bumrah,19,131,17,7,110,14.5,3,,,Stumped,Bowler,,,
69575,2,New Zealand,Pakistan,Auckland,T20,Smith,Rabada,34,30,13,1,58,113.33,-1,,,Hit Wicket,Bowler,,,
85569,1,West Indies,New Zealand,Chennai,T20,Babar,Southee,6,55,23,10,152,10.91,2,,,Stumped,,2020-01-01,2020-01,2020
89005,1,Australia,England,Johannesburg,ODI,Russell,Woakes,120,5,15,7,102,2400,1,,,LBW,All-Rounder,,,
22453,1,New Zealand,Australia,Delhi,Test,Russell,Malinga,145,61,15,6,96,237.7,3,,,Not Out,All-Rounder,,,
33670,1,Afghanistan,England,,Test,Root,Southee,78,101,21,6,120,77.23,-1,,,Stumped,,2020-01-01,2020-01,2020
31325,1,Sri Lanka,Pakistan,London,ODI,Williamson,Rashid,148,21,9,9,90,704.76,3,5.912401873,15.73,Bowled,Bowler,,,
17862,1,Pakistan,Bangladesh,Melbourne,Test,Kohli,Bumrah,164,77,20,8,128,212.99,1,5.912401873,-1.52,Bowled,Bowler,2021-05-10,2021-05,2021
23720,2,South Africa,Bangladesh,Delhi,ODI,Rohit,Joseph,2,99,2,9,62,2.02,2,,,Bowled,All-Rounder,,,
94012,1,Sri Lanka,India,,Test,Kohli,Joseph,12,11,19,13,154,109.09,1,,,LBW,Bowler,,,
54221,2,Bangladesh,West Indies,London,Test,Root,Bumrah,-7,45,2,8,56,-15.56,0,5.912401873,-1.01,Unknown,Batsman,2020-01-01,2020-01,2020
53142,1,England,Pakistan,Johannesburg,ODI,Faf,Malinga,61,122,4,1,22,50,3,,,Not Out,Batsman,2021-05-10,2021-05,2021
46688,2,England,Pakistan,Sydney,T20,Rohit,Bumrah,174,41,9,13,114,424.39,3,,,Bowled,Batsman,,,
15274,1,West Indies,Pakistan,,T20,Rohit,Malinga,7,125,4,2,28,5.6,1,,,Caught,,,,
50165,1,India,Sri Lanka,London,T20,Williamson,Bumrah,108,74,15,2,72,145.95,5,,,Unknown,,,,
85798,1,Afghanistan,Australia,Delhi,T20,Russell,Rashid,162,54,9,8,84,300,1,,,LBW,All-Rounder,2020-01-01,2020-01,2020
78767,1,Bangladesh,Sri Lanka,,T20,Rohit,Rashid,152,24,3,9,66,633.33,3,5.912401873,10.99,Hit Wicket,Bowler,,,
95180,2,South Africa,Afghanistan,Delhi,T20,Russell,Shami,24,79,17,14,152,30.38,5,,,Caught,,,,
69387,2,England,Australia,Johannesburg,ODI,Root,Starc,88,80,4,10,76,110,-1,,,LBW,Batsman,,,
60286,2,Sri Lanka,England,Auckland,Test,Faf,Rashid,64,105,8,3,50,60.95,5,5.912401873,14.21,Bowled,All-Rounder,2020-01-01,2020-01,2020
38029,1,Pakistan,South Africa,Sydney,T20,Rohit,Woakes,154,111,0,10,60,138.74,6,5.912401873,0.51,Run Out,Batsman,,,
44566,1,New Zealand,India,Auckland,T20,Warner,Bumrah,5,113,3,4,36,4.42,1,,,Stumped,Batsman,2021-05-10,2021-05,2021
51432,2,South Africa,Bangladesh,Chennai,Test,Russell,Malinga,1,5,20,10,140,20,5,5.912401873,7.78,Stumped,All-Rounder,2020-01-01,2020-01,2020
88465,2,Sri Lanka,New Zealand,Mumbai,ODI,Nabi,Southee,50,51,24,11,162,98.04,5,,,Unknown,Bowler,,,
67072,1,Sri Lanka,Pakistan,Delhi,ODI,Root,Shami,48,84,1,13,82,57.14,1,,,Not Out,,,,
76640,1,England,England,,ODI,Smith,Joseph,61,57,9,13,114,107.02,6,5.912401873,7.78,Stumped,Batsman,2020-01-01,2020-01,2020
48044,1,South Africa,Sri Lanka,Mumbai,Test,Kohli,Woakes,54,33,22,13,166,163.64,-1,,,Not Out,Batsman,,,
99325,1,Australia,New Zealand,Melbourne,ODI,Babar,Rabada,59,1,12,10,108,5900,4,5.912401873,8.46,Stumped,All-Rounder,,,
26354,2,Australia,West Indies,Mumbai,T20,Smith,Joseph,60,82,16,12,136,73.17,5,,,Caught,,2020-01-01,2020-01,2020
36640,2,South Africa,Australia,London,T20,Root,Bumrah,32,118,7,1,34,27.12,0,,,Unknown,Batsman,,,
75719,1,South Africa,New Zealand,Auckland,ODI,Rohit,Starc,54,38,1,12,76,142.11,-1,,,Hit Wicket,Bowler,,,
41214,1,West Indies,Afghanistan,Sydney,Test,Warner,Rabada,28,66,0,6,36,42.42,4,,,Stumped,Batsman,,,
45413,2,Bangladesh,India,,ODI,Root,Southee,131,102,19,0,76,128.43,6,,,Unknown,,,,
96962,1,Bangladesh,Pakistan,Chennai,Test,Root,Joseph,23,109,24,2,108,21.1,5,,,Unknown,Batsman,,,
54952,1,Afghanistan,Pakistan,London,T20,Nabi,Woakes,145,75,3,4,36,193.33,6,,,Stumped,All-Rounder,,,
58595,2,Pakistan,West Indies,Delhi,T20,Babar,Southee,54,11,4,8,64,490.91,5,5.912401873,-0.51,Run Out,Batsman,2021-05-10,2021-05,2021
72223,1,West Indies,West Indies,Delhi,ODI,Russell,Southee,15,31,13,14,136,48.39,6,,,Caught,All-Rounder,,,
51112,1,India,Bangladesh,Delhi,Test,Russell,Malinga,25,105,13,4,76,23.81,1,5.912401873,6.77,Stumped,,2020-01-01,2020-01,2020
44062,2,New Zealand,Bangladesh,Chennai,T20,Babar,Afridi,151,21,1,5,34,719.05,2,,,LBW,Batsman,,,
77172,2,South Africa,South Africa,,Test,Root,Rashid,177,90,11,7,86,196.67,3,5.912401873,8.8,Unknown,All-Rounder,2021-05-10,2021-05,2021
81758,1,England,England,,T20,Williamson,Rashid,142,40,1,4,28,355,5,5.912401873,9.81,Not Out,Bowler,2021-05-10,2021-05,2021
69150,2,India,Afghanistan,Mumbai,ODI,Nabi,Shami,13,144,12,6,84,9.03,1,,,Caught,All-Rounder,,,
84935,2,South Africa,South Africa,Auckland,ODI,Smith,Starc,97,105,24,8,144,92.38,1,,,Not Out,,2020-01-01,2020-01,2020
49505,1,India,Afghanistan,Chennai,T20,Kohli,Bumrah,-4,117,21,5,114,-3.42,6,,,LBW,Bowler,,,
77108,2,New Zealand,Sri Lanka,Sydney,T20,Smith,Southee,93,47,21,11,150,197.87,2,,,Caught,,,,
77714,2,England,Bangladesh,Johannesburg,Test,Williamson,Southee,142,29,7,3,46,489.66,2,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
85056,1,England,Bangladesh,London,T20,Faf,Bumrah,84,99,18,12,144,84.85,0,,,Hit Wicket,,2020-01-01,2020-01,2020
73381,2,England,Australia,London,ODI,Nabi,Rashid,154,17,15,8,108,905.88,-1,,,Not Out,,2020-01-01,2020-01,2020
84421,2,England,Sri Lanka,Sydney,T20,Kohli,Malinga,130,107,21,12,156,121.5,3,,,Bowled,,,,
85885,2,Afghanistan,Pakistan,Delhi,ODI,Rohit,Woakes,82,147,10,2,52,55.78,2,,,Caught,,2021-05-10,2021-05,2021
